mc3419_p.x,mc3419_p.y,mc3419_p.z,orientation.x,orientation.y,orientation.z
-4.10505,-14.626051,3.31695,0,0,0
-2.9340003,-11.185051,4.08495,0,0,0
2.43705,-10.2300005,-0.03195,0,0,0
-0.10395,-7.4620504,0.65595,0,0,0
-0.384,-7.2949505,2.43105,0,0,0
-1.62195,-4.182,1.72695,0,0,0
-1.42305,-3.3060002,0.64005005,0,0,0
-0.24795002,-11.595,-7.557,0,0,0
3.18495,-15.379951,-10.10505,0,0,0
-5.90805,-10.848001,-3.7840502,0,0,0
-6.4470005,-16.623001,-5.5630503,0,0,0
-6.09495,-2.3790002,5.0929503,0,0,0
-3.0559502,-13.29705,4.059,0,0,0
5.7340503,-13.09605,6.3169503,0,0,0
2.8879502,-7.3570504,-3.0319502,0,0,0
-0.52095,-10.330951,-1.0570501,0,0,0
0.42600003,-7.8450003,0.771,0,0,0
-0.99000007,-8.80305,1.3240501,0,0,0
-1.9069501,-9.102,2.02395,0,0,0
0.97905004,-12.117001,-0.22395001,0,0,0
4.7860503,-12.969001,-3.8100002,0,0,0
1.38195,-12.967051,2.91405,0,0,0
0.48405004,-14.611951,-4.224,0,0,0
1.41795,-14.533051,0.702,0,0,0
-3.7459502,-13.576951,5.61495,0,0,0
2.5810502,-12.3490505,0.65205,0,0,0
0.67800003,-7.5799503,3.1300502,0,0,0
-1.5409501,-5.4030004,3.1270502,0,0,0
-2.6569502,-3.96705,2.016,0,0,0
-1.3440001,-3.0979502,-0.78405005,0,0,0
3.7090502,-17.85795,-6.6589503,0,0,0
1.9920001,-13.957951,-9.35295,0,0,0
-7.5030003,-7.4500504,-0.56805,0,0,0
-6.7770004,-17.92995,-1.9260001,0,0,0
-2.9580002,-4.4050503,2.91195,0,0,0
-2.76195,-10.209001,4.1950502,0,0,0
3.0700502,-13.08195,5.787,0,0,0
3.4290001,-7.9960504,-0.35295,0,0,0
-2.3380501,-9.46905,-0.97095007,0,0,0
-2.2729502,-8.74995,3.24495,0,0,0
-1.455,-9.462001,0.08400001,0,0,0
1.2550501,-11.63805,-0.46500003,0,0,0
2.6530502,-11.7960005,-0.97095007,0,0,0
4.815,-12.46395,0.22095,0,0,0
1.4970001,-15.021001,-1.7320501,0,0,0
1.554,-12.78705,-7.0810504,0,0,0
-4.17705,-16.551,7.7959504,0,0,0
-2.59695,-13.378951,4.4440503,0,0,0
-0.25500003,-5.5420504,4.401,0,0,0
-1.9219501,-3.9450002,4.473,0,0,0
-2.223,-3.9450002,2.02395,0,0,0
-0.17595,-4.491,0.56595004,0,0,0
0.67995006,-15.868951,-9.61905,0,0,0
2.08605,-14.166,-10.344001,0,0,0
-7.0930505,-6.696,-1.1209501,0,0,0
-6.6480002,-17.254951,-1.12395,0,0,0
-2.07495,-5.2600503,3.798,0,0,0
-1.5769501,-8.370001,3.798,0,0,0
-2.52495,-11.106001,5.1550503,0,0,0
0.35205,-7.9009504,2.93595,0,0,0
0.72300005,-11.398951,-3.2329502,0,0,0
0.70605004,-7.8169503,0.14895001,0,0,0
-1.93305,-8.700001,1.7220001,0,0,0
1.06605,-13.065001,1.1040001,0,0,0
3.9889503,-11.911051,-4.7059503,0,0,0
3.7090502,-13.269001,1.9300501,0,0,0
1.7910001,-13.977,-6.2430005,0,0,0
3.9720001,-15.531001,1.557,0,0,0
-5.2110004,-13.92195,6.5989504,0,0,0
1.0870501,-13.003051,0.537,0,0,0
-0.89400005,-5.6119504,2.196,0,0,0
0.87900007,-5.9710503,4.92105,0,0,0
-4.32795,-2.3149502,2.0380502,0,0,0
-1.3399501,-4.4770503,-0.74805003,0,0,0
2.3730001,-17.61405,-10.30095,0,0,0
5.5399504,-14.86305,-9.372001,0,0,0
-5.118,-14.985001,-2.01195,0,0,0
-8.86695,-6.4810505,0.07005,0,0,0
-3.58995,-2.0989501,5.0809503,0,0,0
4.11105,-21.109951,6.8650503,0,0,0
3.5800502,-9.2029505,7.2240005,0,0,0
2.6460001,-8.614051,-4.122,0,0,0
-0.67200005,-11.121,-1.9470001,0,0,0
-2.5110002,-7.5439506,0.62505,0,0,0
-3.2359502,-9.612,2.22495,0,0,0
4.2910504,-12.073951,-0.33105,0,0,0
5.76795,-12.95205,-1.4830501,0,0,0
2.8470001,-11.935051,0.44295,0,0,0
3.285,-14.253,-2.25195,0,0,0
-5.19705,-14.475,4.8679504,0,0,0
-6.729,-13.965001,-0.02205,0,0,0
0.51195,-11.253,2.1739502,0,0,0
0.32295,-5.6910005,1.3480501,0,0,0
-1.12395,-3.4140003,3.5970001,0,0,0
-1.488,-2.53305,2.7589502,0,0,0
0.68505,-6.6390004,-1.797,0,0,0
1.2739501,-21.59295,-12.469951,0,0,0
-1.9069501,-7.005,-6.774,0,0,0
-4.9020004,-13.534051,-2.163,0,0,0
-0.73905003,-9.43305,2.232,0,0,0
-3.4470003,-7.1269503,3.7159503,0,0,0
1.3960501,-14.101951,3.07995,0,0,0
1.7839501,-8.85105,4.4950504,0,0,0
-1.9069501,-8.03895,-4.56195,0,0,0
-1.26495,-10.209001,1.53495,0,0,0
0.64905006,-8.19705,1.2790501,0,0,0
-0.049050003,-9.43995,1.1550001,0,0,0
1.2600001,-11.736001,-0.18105,0,0,0
1.18305,-12.421051,-1.0570501,0,0,0
2.73405,-12.708,0.9990001,0,0,0
3.6870003,-13.46205,-7.1719503,0,0,0
1.07295,-12.538051,7.01595,0,0,0
-3.1350002,-14.266951,3.5749502,0,0,0
-0.64305,-13.540951,1.557,0,0,0
-1.6339501,-6.0070505,3.2020502,0,0,0
-2.9989502,-3.4420502,2.04795,0,0,0
-1.0669501,-5.5920005,1.2910501,0,0,0
-1.6200001,-5.0230503,0.64695,0,0,0
2.0710502,-10.927051,-5.08605,0,0,0
4.635,-17.487001,-11.082001,0,0,0
-5.8510504,-4.62795,-1.8180001,0,0,0
-8.22105,-18.23895,-1.284,0,0,0
-1.0159501,-4.0669503,2.5770001,0,0,0
-2.424,-9.814051,5.47095,0,0,0
4.578,-15.94095,5.47905,0,0,0
2.77305,-7.5100503,-0.46800002,0,0,0
0.03795,-10.6369505,-1.67505,0,0,0
-1.4620501,-8.169001,-0.83400005,0,0,0
-1.86405,-9.46905,0.70905006,0,0,0
2.94,-11.932051,0.99600005,0,0,0
0.73995006,-12.6,-2.022,0,0,0
4.092,-12.699,1.4490001,0,0,0
2.3820002,-12.403951,-4.533,0,0,0
1.5109501,-13.54905,-0.69795,0,0,0
-5.1610503,-15.559951,5.50005,0,0,0
-0.528,-13.146001,-0.31005,0,0,0
2.8540502,-9.45405,2.505,0,0,0
-1.4119501,-4.2319503,1.983,0,0,0
-2.39595,-3.8760002,3.1729503,0,0,0
-3.52095,-3.3130503,1.57095,0,0,0
0.51195,-14.166,-6.4009504,0,0,0
3.4450502,-17.44905,-11.692051,0,0,0
-3.1999502,-6.5809503,-4.131,0,0,0
-6.59805,-17.583,-1.593,0,0,0
-3.5449502,-4.434,3.8700001,0,0,0
-2.5180502,-11.026951,4.143,0,0,0
4.55595,-12.486001,5.493,0,0,0
2.6100001,-6.9979506,2.33205,0,0,0
1.116,-11.358001,-2.1409502,0,0,0
-1.7629501,-6.5880003,-0.71205,0,0,0
-3.7459502,-10.05795,1.62405,0,0,0
2.1430502,-12.069,0.112950005,0,0,0
5.505,-13.495951,-2.8530002,0,0,0
3.25605,-12.435,3.2329502,0,0,0
2.1360002,-14.877001,-6.492,0,0,0
-0.66495,-14.2879505,1.1190001,0,0,0
-4.69395,-13.53705,5.5740004,0,0,0
-0.97305006,-10.321051,-0.79605,0,0,0
-0.35805002,-4.9960504,3.63,0,0,0
-1.06005,-3.9739501,4.0680003,0,0,0
-3.37995,-2.4540002,4.056,0,0,0
-0.99000007,-8.65005,-1.8400501,0,0,0
1.03005,-19.848001,-13.909051,0,0,0
-1.4830501,-7.06995,-6.9040504,0,0,0
-3.05205,-13.174951,-3.04905,0,0,0
-2.913,-7.1130004,3.3760502,0,0,0
-2.661,-9.397051,3.3670502,0,0,0
1.56105,-13.61295,4.1779504,0,0,0
1.6860001,-8.05395,4.4950504,0,0,0
0.47700003,-9.864,-1.90005,0,0,0
-0.82305,-8.36295,-0.53505003,0,0,0
-1.143,-8.7960005,-1.12605,0,0,0
0.61995006,-10.129951,1.557,0,0,0
5.7630005,-13.71405,0.49395,0,0,0
2.32305,-12.351001,-2.22795,0,0,0
-1.12395,-13.996051,-1.5090001,0,0,0
4.3219504,-12.651001,-4.53795,0,0,0
-4.05495,-15.760951,6.7189503,0,0,0
-1.8019501,-14.334001,1.9660501,0,0,0
1.6690501,-8.67105,3.3310502,0,0,0
-2.01495,-3.9090002,4.3840504,0,0,0
-1.5619501,-3.0540001,2.69895,0,0,0
-4.3780503,-3.79395,2.67705,0,0,0
0.39795002,-15.32295,-7.6440005,0,0,0
5.44995,-15.451951,-9.739051,0,0,0
-2.57505,-8.896951,-4.131,0,0,0
-5.721,-16.206001,-2.4790502,0,0,0
-8.293051,-0.21495001,5.24595,0,0,0
-4.9170003,-12.535951,4.401,0,0,0
5.60505,-13.92195,8.58195,0,0,0
0.41205,-6.5530505,-6.05595,0,0,0
-1.1029501,-10.482,0.633,0,0,0
-2.637,-6.3300004,-0.78105,0,0,0
-1.5670501,-10.672951,0.94905007,0,0,0
4.32705,-11.7960005,-0.57795,0,0,0
4.683,-12.792001,-1.30305,0,0,0
1.2090001,-12.876,0.30195,0,0,0
1.7410501,-13.053,-4.96395,0,0,0
-3.1570501,-14.23305,6.3760505,0,0,0
-4.9240503,-12.96405,2.835,0,0,0
0.42600003,-10.042951,-0.216,0,0,0
-2.5440001,-5.1330004,4.30305,0,0,0
-0.873,-3.7150502,3.0289502,0,0,0
-1.7850001,-3.0859501,2.35395,0,0,0
1.4389501,-6.7969503,-1.04205,0,0,0
-2.14395,-16.80195,-12.540001,0,0,0
-1.2610501,-7.9960504,-6.55905,0,0,0
-4.16295,-13.42695,-2.6130002,0,0,0
-4.464,-8.05395,2.505,0,0,0
-1.491,-6.5530505,3.594,0,0,0
3.8089502,-15.984001,6.096,0,0,0
1.28295,-7.35195,2.60505,0,0,0
0.58395004,-10.516951,-1.8180001,0,0,0
-0.71505004,-8.829,-0.74805003,0,0,0
-0.73200005,-9.009001,0.15405001,0,0,0
-0.39195,-9.30105,1.2409501,0,0,0
1.6519501,-10.75695,1.43505,0,0,0
1.6570501,-11.710051,-1.794,0,0,0
2.94705,-12.29895,0.822,0,0,0
5.124,-14.941951,-2.33505,0,0,0
-2.661,-12.960001,1.9879501,0,0,0
-5.05305,-15.057001,4.59495,0,0,0
0.04605,-13.060051,0.975,0,0,0
2.32995,-9.57705,2.7850502,0,0,0
-1.5769501,-5.0869503,2.3110502,0,0,0
-0.64095,-5.4199505,2.088,0,0,0
-2.4820502,-4.10295,2.0689502,0,0,0
-0.777,-8.406,-3.0610502,0,0,0
3.4069502,-17.053951,-10.252951,0,0,0
0.58395004,-9.354,-6.8700004,0,0,0
-5.0080504,-10.56795,-2.1679502,0,0,0
-6.16695,-9.009001,-1.62405,0,0,0
-2.352,-6.7969503,3.97005,0,0,0
0.69195,-13.9800005,3.97005,0,0,0
4.056,-9.835051,3.97305,0,0,0
1.2019501,-9.045,-2.055,0,0,0
-0.034950003,-10.41495,-0.87195003,0,0,0
-0.34095,-8.724,0.66795003,0,0,0
0.54105,-9.3490505,-0.74805003,0,0,0
-0.47295,-9.36795,1.6360501,0,0,0
0.52695,-10.762051,1.593,0,0,0
1.5370501,-11.628,-1.9710001,0,0,0
3.3780003,-12.177001,1.22595,0,0,0
3.8170502,-16.278,-1.2,0,0,0
-0.384,-11.02005,-2.163,0,0,0
-4.6009502,-16.285051,5.184,0,0,0
0.51195,-13.543951,1.506,0,0,0
2.1070502,-9.45405,3.0580502,0,0,0
-1.50495,-5.20905,1.0830001,0,0,0
-0.76995003,-5.2519503,2.60805,0,0,0
-2.79795,-4.254,2.6250002,0,0,0
-1.2889501,-6.15705,-2.29905,0,0,0
2.538,-17.92995,-11.005051,0,0,0
1.7550001,-10.58895,-8.698951,0,0,0
-2.8189502,-18.426,-4.7200503,0,0,0
-8.07495,-2.43705,5.4880505,0,0,0
-5.6280003,-7.8019505,3.5820003,0,0,0
3.5359502,-14.985001,4.8900003,0,0,0
3.42195,-8.51295,4.7530503,0,0,0
-2.32395,-9.40695,-4.2319503,0,0,0
-1.5700501,-9.052051,1.5450001,0,0,0
-1.9429501,-8.63595,-0.58995,0,0,0
1.0870501,-9.712951,-2.115,0,0,0
2.157,-10.6039505,0.99600005,0,0,0
3.8880002,-12.8230505,0.50100005,0,0,0
1.67595,-12.8880005,-1.45395,0,0,0
0.27495003,-14.176051,-4.5810003,0,0,0
-1.3249501,-10.632001,5.7520504,0,0,0
-2.23005,-13.720951,2.66295,0,0,0
-1.7350501,-12.651001,-0.33600003,0,0,0
-0.82305,-7.1179504,2.0359502,0,0,0
0.46905002,-5.9710503,2.2750502,0,0,0
-0.291,-5.097,2.00895,0,0,0
-0.32700002,-3.4450502,0.67305005,0,0,0
4.5040503,-14.39595,-7.9240503,0,0,0
1.00605,-16.04805,-11.10105,0,0,0
-5.6130004,-9.814051,-3.3769503,0,0,0
-7.8229504,-13.441051,-2.283,0,0,0
-3.35595,-4.5270004,4.2720003,0,0,0
0.75705004,-17.133001,4.2720003,0,0,0
3.6150002,-9.259951,7.3560004,0,0,0
2.28705,-8.490001,-3.1690502,0,0,0
-2.4460502,-10.00695,-1.43295,0,0,0
-2.1370502,-8.463,-0.89205,0,0,0
0.031050002,-9.262951,-0.87705004,0,0,0
2.3850002,-10.43805,2.59605,0,0,0
1.41795,-11.808001,-0.18105,0,0,0
3.9100502,-13.491,-2.127,0,0,0
5.181,-15.595951,-0.80295,0,0,0
-2.295,-13.225051,0.74505,0,0,0
-5.74305,-15.124051,5.6509504,0,0,0
-1.0309501,-11.7310505,-2.055,0,0,0
-2.6899502,-7.7310004,5.2770004,0,0,0
-0.45600003,-4.7070003,2.778,0,0,0
-0.777,-4.3429503,1.96905,0,0,0
-1.11,-4.017,0.82395005,0,0,0
-0.20505,-12.27,-5.46705,0,0,0
1.245,-14.905951,-10.897051,0,0,0
-3.08505,-6.4950004,-3.7219503,0,0,0
-6.885,-18.025951,-2.328,0,0,0
-3.3919501,-3.936,4.25295,0,0,0
-2.8840501,-10.245001,3.2730002,0,0,0
2.8470001,-15.567,5.80905,0,0,0
1.7190001,-7.73295,2.4469502,0,0,0
0.49095002,-10.668,-2.838,0,0,0
-1.146,-7.5220504,-0.29505002,0,0,0
-0.873,-9.26805,-0.70995003,0,0,0
0.85695004,-11.724001,1.3750501,0,0,0
3.31395,-11.569051,-3.6000001,0,0,0
2.433,-12.627001,-0.33105,0,0,0
2.0640001,-14.842051,0.112950005,0,0,0
0.52005005,-11.976001,-3.2620502,0,0,0
-5.7790504,-16.11795,6.3760505,0,0,0
-1.641,-11.644951,1.8079501,0,0,0
-0.09,-6.21495,3.834,0,0,0
-0.744,-5.12295,3.8839502,0,0,0
-1.8420001,-4.46505,2.289,0,0,0
-2.5540502,-4.1080503,1.60695,0,0,0
-1.2390001,-13.743001,-6.9540005,0,0,0
1.9969501,-16.479,-9.754951,0,0,0
-4.9669504,-6.15,-3.24795,0,0,0
-5.67105,-13.411951,-2.3860502,0,0,0
-1.7179501,-6.1309505,2.9959502,0,0,0
-3.07095,-11.113951,2.9929502,0,0,0
1.7839501,-11.752951,3.8700001,0,0,0
1.5319501,-8.51295,4.056,0,0,0
-0.528,-12.462001,-0.67605,0,0,0
-2.5540502,-8.47995,-1.473,0,0,0
-1.9650002,-7.7310004,-1.46595,0,0,0
0.37605003,-8.797951,0.23505001,0,0,0
2.4450002,-9.80595,1.6720501,0,0,0
3.0340502,-10.489051,2.3110502,0,0,0
0.12495001,-13.75695,2.3110502,0,0,0
-1.74195,-17.053951,-7.3660502,0,0,0
3.01005,-9.936001,6.183,0,0,0
-4.1070004,-12.474001,6.19395,0,0,0
-0.6,-4.6990504,4.3050003,0,0,0
3.9240003,-9.98805,2.3470502,0,0,0
0.71400005,-7.9170003,1.9519501,0,0,0
-0.61395,-8.370001,2.60505,0,0,0
-2.3740501,-7.5649505,2.66295,0,0,0
-4.07205,-8.21205,-0.70005006,0,0,0
-1.9650002,-10.798051,-3.4510503,0,0,0
3.084,-13.623001,-5.6779504,0,0,0
-1.62705,-8.535001,-1.8330001,0,0,0
-7.9909506,-11.76,-0.51795,0,0,0
-0.95205003,-12.579,1.93305,0,0,0
-0.89400005,-8.44905,3.9919503,0,0,0
-2.352,-11.887051,4.2649503,0,0,0
-2.3089502,-14.776951,4.3440003,0,0,0
3.213,-11.026951,-5.0149503,0,0,0
3.3450003,-10.99905,-0.59505004,0,0,0
-0.15495001,-9.828,-0.85605,0,0,0
-1.8210001,-11.559001,1.7890501,0,0,0
0.15300001,-10.266001,0.43905002,0,0,0
-0.26895002,-11.968051,3.3739502,0,0,0
5.64795,-14.3560505,7.66905,0,0,0
-1.0519501,-17.736,8.562,0,0,0
-2.79795,-13.843051,8.90505,0,0,0
-4.53405,-10.848001,5.1340504,0,0,0
-5.18295,-9.7560005,3.66105,0,0,0
-4.54995,-5.7340503,1.7359501,0,0,0
-3.6529503,1.2760501,0.95295006,0,0,0
-2.56605,7.3380003,0.64005005,0,0,0
-0.32700002,-1.2870001,16.62195,0,0,0
-2.8909502,2.0659502,15.325951,0,0,0
2.3149502,1.728,5.42595,0,0,0
-1.19595,-0.030000001,11.325001,0,0,0
-2.6830502,4.2780004,6.3619504,0,0,0
-0.90900004,2.4540002,9.54405,0,0,0
-0.657,3.38505,8.991,0,0,0
0.49800003,3.2010002,6.94395,0,0,0
-3.801,4.9680004,6.2569504,0,0,0
0.16305001,1.455,12.052951,0,0,0
2.0020502,1.815,11.694,0,0,0
-0.882,2.6239502,8.898001,0,0,0
-0.744,3.1909502,9.594001,0,0,0
0.18900001,3.7110002,9.34305,0,0,0
-0.13800001,2.1660001,9.769051,0,0,0
0.23205002,2.466,9.24195,0,0,0
0.29700002,2.2020001,8.94795,0,0,0
-0.34605002,2.7550502,9.8550005,0,0,0
-0.67395,3.0310502,9.096001,0,0,0
-0.94200003,3.04305,9.35295,0,0,0
-0.72900003,2.25705,9.349951,0,0,0
-1.4260501,3.4399502,8.998051,0,0,0
-0.049050003,2.08005,9.003,0,0,0
-1.43295,3.2650502,10.47795,0,0,0
0.88605005,2.6839502,9.604051,0,0,0
-1.2100501,1.58895,9.313951,0,0,0
-1.24605,2.6839502,9.604051,0,0,0
-2.9850001,5.3050504,9.592051,0,0,0
-0.83505005,2.39595,9.934051,0,0,0
0.88605005,0.45705003,9.67605,0,0,0
-1.5979501,4.14195,8.710951,0,0,0
-3.1330502,6.1789503,8.713051,0,0,0
-0.75495005,4.0410004,8.21805,0,0,0
-0.813,4.32105,8.89995,0,0,0
-0.54195005,3.4810503,8.517,0,0,0
-0.82995003,2.5900502,9.5779505,0,0,0
-1.8349501,2.50395,10.16205,0,0,0
-0.69600004,3.4140003,10.167001,0,0,0
-0.28905,2.19,9.022051,0,0,0
-0.102000006,2.73195,9.88395,0,0,0
0.84495,3.6750002,9.09405,0,0,0
1.23105,2.5210502,10.441951,0,0,0
1.0009501,2.15895,9.66405,0,0,0
1.317,2.25,9.658951,0,0,0
1.3099501,2.50605,9.65205,0,0,0
0.9580501,2.7940502,8.754001,0,0,0
1.60395,2.05395,9.8890505,0,0,0
1.8960001,2.049,9.97305,0,0,0
2.181,2.3100002,9.970051,0,0,0
2.73195,2.5540502,9.11295,0,0,0
1.41495,2.5519502,9.111,0,0,0
1.422,3.0859501,8.7949505,0,0,0
2.5170002,3.1050003,9.048,0,0,0
0.22305001,3.1650002,9.06,0,0,0
0.89100003,3.4039502,9.606001,0,0,0
0.59895,3.423,9.867001,0,0,0
1.42005,3.1720502,9.538951,0,0,0
1.42005,3.1720502,9.538951,0,0,0
1.42005,3.1720502,9.538951,0,0,0
0.56805,3.42105,9.262051,0,0,0
0.79995006,3.4069502,9.004951,0,0,0
0.86700004,3.4110003,8.986051,0,0,0
0.10095,3.6679502,8.673,0,0,0
0.606,3.6720002,9.250051,0,0,0
0.06705,3.4330502,9.004951,0,0,0
0.68505,3.69405,9.027,0,0,0
-0.018000001,3.4069502,8.78295,0,0,0
0.22995001,3.42105,8.77305,0,0,0
0.94305,3.696,9.156,0,0,0
2.3800502,4.2730503,9.40305,0,0,0
0.16800001,4.716,8.244,0,0,0
1.3050001,3.8899503,10.902,0,0,0
0,0,0,0,0,0