lsm6dsm_accelerometer.x,lsm6dsm_accelerometer.y,lsm6dsm_accelerometer.z,lsm6dsm_gyroscope.x,lsm6dsm_gyroscope.y,lsm6dsm_gyroscope.z
0.6478567,-6.4381886,1.2702898,-0.89657104,1.1274713,1.259567
2.146661,-2.6315067,0.82731843,-1.3131689,0.82693446,0.7195781
1.0118649,-7.6998043,0.79142606,-0.16844113,1.2203201,0.5155551
0.2000998,-9.296714,-0.5300102,-1.3754753,1.1665655,0.5522059
1.9190438,-5.145466,0.9951151,-1.1604571,1.2801832,0.70613945
4.1982074,-8.908778,1.4668003,0.019699825,0.30404922,-0.19913621
3.9014974,-14.1568365,2.2351954,0.16752486,0.40422818,1.1447277
-1.7796619,-15.542878,-2.658426,2.045422,-1.4160967,0.18936265
-5.4930234,-21.011076,-2.2417758,1.7508409,-1.154654,-0.25899923
7.8613195,-5.808577,-3.7860436,1.8278077,-1.4612993,-0.6536066
2.1104696,-3.1462626,3.3221352,0.039246935,-0.45095798,-1.4868022
-1.6408781,-5.305785,1.2870395,1.1302202,-1.1998568,-0.56808794
-0.16390835,-5.423033,2.390729,0.57434916,-0.46195325,0.6328378
7.880462,-7.2376904,3.353242,-0.45187426,-0.72828263,0.45691374
3.4920256,-18.097515,5.5893345,0.32878855,-0.57312745,-0.97246885
4.210171,-8.322237,2.6542385,-1.0321791,-0.6562027,0.43858832
-6.335895,-13.615759,-1.7437695,-0.38590276,0.37002072,-1.3695196
2.295016,-12.34188,-1.2050853,-1.3278292,0.024281178,1.1251806
-1.5427724,-7.283154,0.91136634,-0.78417516,1.2362021,1.3035481
2.7714868,-4.0106697,1.4237294,-1.2789614,1.3278292,0.6242859
1.5601203,-8.429914,-0.02961118,-0.11957335,1.1433533,0.379947
0.52582276,-8.334201,0.042173497,-1.6137058,1.1580137,0.7464554
2.2351954,-5.2028937,4.966902,-0.19898349,1.6625736,-0.08551861
5.1439705,-11.729018,0.13070793,-0.13056861,-0.39842513,0.31397548
3.4465618,-8.403593,-0.3792624,0.38742986,-0.60855657,0.5436541
-3.6400814,-12.873385,-1.8394824,2.02221,-0.25915194,-0.4911212
-3.2760732,-22.433012,-3.6014972,1.6702092,-1.2401726,0.035429142
6.9705915,-4.831707,-1.1668001,1.1558757,-0.97873,-1.2021474
3.501597,-3.0098717,2.146661,0.19195876,-0.33367532,-1.551552
0.4636094,-4.604389,1.2918252,0.8504521,-0.70262706,-0.34940463
0.7363912,-5.0327044,2.5366912,0.10521844,-0.3397838,0.7989882
7.980961,-10.1751795,1.1171491,-0.115908265,-0.9420792,0.4654656
3.1686954,-12.97867,5.510371,0.8089145,-0.114992,-1.0909733
0.4322036,-16.71596,-0.20428723,-1.1348015,-0.16996825,0.13560809
1.4306089,-6.7301126,1.2391831,-0.82693446,0.41033664,-1.2693406
-1.3968102,-14.582759,-1.6887345,-1.272853,0.030389652,1.2497935
2.498406,-1.1733804,2.079662,-1.200773,1.100594,0.9040539
0.8679964,-7.455736,0.61914283,-0.31993124,1.2374238,0.48379102
2.201696,-8.504391,-0.058325052,-1.0101887,0.9943066,-0.058641337
1.0214362,-7.946564,2.9509485,-0.83426464,1.1897777,0.46424392
2.1394825,-7.462915,0.7890333,-0.47752985,1.2765181,-0.19058435
4.241278,-14.973087,4.045067,0.52914643,0.33947837,1.4183873
2.1008983,-12.916456,-2.6608188,1.5003936,-1.7899352,0.05619795
-4.3055854,-19.074087,-2.5435705,1.6995298,-1.2890404,-0.23212196
4.988437,-9.215358,-5.5073805,1.2609415,-1.7728314,-0.05375456
5.706583,-2.0138593,3.6260235,0.23349637,-1.0764656,-1.5417784
-1.8254246,-5.1236315,0.983151,0.76493347,-1.5260491,-0.8710682
-0.58265233,-4.38395,2.414657,0.7172874,-0.9555178,0.715913
2.687738,-5.523532,3.460919,0.09300149,-0.75027317,0.91749257
6.3601227,-19.30649,5.7041903,-0.100026235,-0.96406966,-1.071426
5.452645,-6.6224356,1.8855443,-0.25762483,-0.21150586,0.06474981
-6.639784,-17.800507,-1.6959131,-0.12323844,1.1360232,-1.3206518
3.621238,-13.067504,-0.15643078,-1.5110834,0.36146885,0.7708892
-2.6105695,-7.3118677,1.2272189,-0.74874604,1.3913573,1.5747643
1.9477576,-2.708077,2.321337,-1.3302727,1.7835213,0.8209787
1.3755739,-9.801899,-1.6384853,-0.59236914,1.3718102,0.29931515
1.9453648,-5.17418,3.4752758,-1.1946645,1.3705885,0.61939913
4.622036,-7.1802626,1.0166506,0.38620818,0.8867975,-0.3616216
1.7635103,-17.012968,3.7818563,0.42530242,0.06704049,1.4098355
4.21735,-7.8146596,-3.252145,1.166871,-1.4332004,-0.41659784
-4.374977,-17.204395,-4.3725843,1.9782288,-0.7637118,-0.16859384
3.9637108,-9.294321,-5.2701917,1.1754228,-0.90542835,0.108730815
3.822534,-1.9348962,1.7611175,0.3556658,-0.31901497,-1.5381134
-1.7102699,-5.2555356,1.4452649,0.7710419,-0.72095245,-0.83441734
0.30538398,-5.537889,1.6510476,0.3556658,-0.75027317,0.36650836
8.862118,-9.009276,2.6709883,-0.093917765,-0.6843016,0.571753
-0.47976094,-17.711973,5.8692946,0.6281037,0.11102149,-1.2778925
2.0219352,-13.749757,-1.0160524,-1.2520841,-0.30435464,0.42759308
-0.88683987,-6.660721,2.4074786,-1.28507,0.24296449,-1.143506
0.22881366,-13.299607,-2.9766715,-1.5355173,0.29427567,1.2644538
2.1969104,-1.8583258,3.0275187,-1.1897777,1.1213628,1.2962179
1.3037893,-5.1526446,-0.60658056,-0.80372226,1.2899567,0.52166355
0.6693921,-10.170394,-0.48215377,-0.7120952,1.2581927,0.2675511
1.6965113,-6.536294,2.781058,-1.0761602,1.6540216,0.82708716
5.031508,-7.4844503,1.1602199,0.25793025,1.0480611,-0.37261683
4.545466,-10.503295,4.135994,0.35322243,0.027946262,1.2192512
-0.71455663,-12.636497,-2.1675982,1.7703881,-1.5578132,-0.22845687
-5.1385865,-22.612772,-4.813163,1.810704,-1.170536,0.052532863
8.699107,-3.7591243,1.5337993,0.742943,-1.7703881,-1.4379344
4.3995037,-2.3874388,1.6941184,0.21028417,-0.94452256,-1.5161229
-2.091028,-4.343272,1.4476577,0.81624466,-1.2255123,-0.775776
-1.5810575,-4.92742,2.2591236,0.55724543,-0.75393826,0.6487198
6.6475606,-8.597711,2.484049,0.114992,-0.6659762,0.7134696
1.0908281,-15.684055,6.702595,0.7185091,0.64734536,-1.0091196
1.9477576,-12.619746,-1.736591,-1.2313154,-0.34711397,0.22845687
0.99990076,-5.578567,2.891128,-0.8599202,0.20997874,-1.123959
-1.4087744,-12.94517,-1.7078772,-1.3705885,0.16599774,1.1874871
1.7036897,-0.9245269,2.3883362,-1.2374238,1.052948,0.85029936
-0.13519448,-8.760423,0.45882374,-0.4811949,1.6039321,0.5387673
1.442573,-9.459426,-0.18275183,-1.3559282,1.2423106,0.38361207
1.7228323,-1.8678972,2.8983064,-0.5679352,2.284416,0.13927318
4.7991047,-13.39532,3.2359936,0.17729841,0.3736858,0.2932067
4.461717,-9.861719,0.55692947,0.20906247,0.3981197,0.7708892
-3.0463624,-14.463118,-1.3797613,2.2408931,-0.28114244,-0.30542362
-1.805983,-21.494726,-2.845066,1.5419312,-1.0398147,-0.47279578
9.151649,-3.6634114,-0.47258246,1.2817103,-1.1754228,-0.88206345
1.0908281,-3.6011982,1.8640088,-0.10613471,-1.2584981,-1.0457705
-0.6448657,-4.034598,1.3660027,0.8284616,-1.2340642,-0.04886778
1.5768701,-5.217251,3.499204,0.04291202,-1.0520316,1.3169867
8.744571,-15.851851,1.8783658,-0.24907297,-1.3073659,-0.5778615
10.602597,-9.607781,6.161518,0.86266905,-1.2670499,-1.3120999
-9.120243,-28.693533,-4.4802613,-0.39201123,0.36879903,0.061084725
2.6539395,-12.689138,-0.99930257,-0.8599202,0.07314896,0.39338565
-2.9865417,-9.239286,1.6893328,-0.88557583,0.85381174,1.6028632
1.2343974,-2.9715867,1.68694,-1.4145695,1.6283661,0.9614736
1.0357931,-9.447462,-0.14207384,-0.3309265,1.7615308,0.39094225
2.2998016,-7.6016984,0.42532423,-1.7468704,1.1958863,0.52288526
2.8121648,-3.6059837,3.2910285,-0.44698748,1.4096828,0.2858765
2.996412,-13.302,1.7180467,0.0038177953,0.38834614,0.1575986
4.2652063,-8.063812,1.2152548,0.31901497,0.3126011,0.7977665
-3.3406794,-15.040087,-1.602593,2.177365,-0.8712209,0.058641337
-3.3837504,-23.66382,-3.63051,1.7044165,-1.0728005,-0.05986303
7.9307117,-6.9505515,-2.737389,1.6286715,-1.4051014,-0.7464554
1.8711873,-4.7623153,2.5175486,-0.08536591,-0.7514948,-1.2803359
-0.06550352,-3.5796626,1.1362916,0.70140535,-1.1338853,-0.263886
0.8129615,-4.328915,2.9341989,-0.0047340663,-0.65498096,1.0665393
8.5220375,-15.205192,0.5066802,-0.19043164,-1.4405305,0.025655584
6.877271,-7.7739816,7.763214,0.93352735,-0.41552883,-1.3023263
3.0969107,-11.379666,-0.42711884,-1.1812259,-0.28114244,0.6291727
2.0554347,-10.742876,1.1961123,-0.28450212,0.47997323,-1.0653176
-0.62811595,-12.998112,-2.1963122,-1.5917152,0.24785128,1.2742274
0.92542416,-2.0018952,2.024627,-1.3290509,1.0676082,1.3866233
0.03499503,-4.8508496,1.2535399,-0.7951704,1.5245221,0.6242859
0.3293122,-10.204192,-0.1468595,-0.673001,1.1054808,0.13438639
2.2184458,-5.3799624,2.6350958,-1.2667445,1.772526,0.7550072
4.3561335,-9.153145,1.2152548,-0.19531842,0.7572979,-0.12583454
3.9756749,-13.639688,3.9038901,0.69774026,0.20875706,1.1264024
-0.26679972,-14.80559,-3.4387853,2.02221,-2.1601086,0.061084725
-5.0883374,-22.157837,-3.1372895,1.6433319,-1.3733374,-0.32130566
6.439086,-5.877969,-1.0280164,1.4368654,-1.7777182,-0.2907633
3.906283,-3.95055,2.5295126,0.0062611843,-0.69774026,-1.495354
-2.0264218,-3.900301,1.212862,0.72828263,-1.238951,-0.6377245
-1.4638093,-3.7328033,2.9557343,0.61222166,-0.37032616,0.6255076
4.8972106,-7.8314095,3.6789649,0.008704574,-0.40575528,0.5363239
6.8078794,-19.531414,6.5087767,0.8993199,0.3309265,-1.4452646
1.8233309,-12.238989,-0.02961118,-1.6332529,-0.8101362,0.6487198
-2.5196424,-6.5985074,4.145565,-1.1543486,0.43110546,-1.1923739
1.5816557,-13.627723,-1.9328024,-2.0376337,0.53006274,1.3682978
0.16660027,-1.5086746,3.2455647,-1.0260707,1.2068815,1.1569448
-0.36011982,-5.549853,0.18813568,-0.30160582,1.6100407,0.68292725
1.5840486,-11.456237,-0.38404804,-0.72309047,1.1555703,0.20280129
1.3277174,-4.0848475,2.0294127,-1.0883771,1.7212149,0.76722413
4.126423,-9.220144,0.95443714,0.21639264,0.8635853,-0.3164189
3.460919,-15.509379,4.6555357,0.334897,0.9625426,1.2314681
2.74038,-11.760125,-3.2760732,1.7215203,-2.0611513,-0.11850437
-4.4874396,-21.920649,-2.8259234,1.9218782,-1.2084086,-0.57663983
9.570692,-4.9752765,-2.102992,1.318361,-1.7288505,-0.6303944
2.1418753,-3.562913,2.1107686,-0.25151637,-0.698962,-1.4782504
-0.92512506,-3.7088752,0.57846487,0.84678704,-1.3831109,-0.32985753
-0.14955142,-4.065705,2.5127628,0.49005222,-0.6940752,0.9321529
7.0878396,-10.407582,1.8137596,0.19806722,-1.1644276,0.671932
3.7097723,-17.27618,7.600502,0.7783721,0.24662958,-1.4220524
-1.4709877,-20.972792,-2.5555346,-1.8592664,-0.83823514,0.8991672
2.2567308,-8.865707,2.2854447,-1.0101887,0.26495498,-0.17225893
-1.8637097,-12.64846,-2.0312073,-0.87946737,0.78661853,1.1593881
2.228017,-1.87029,2.0054846,-1.1360232,0.80860907,0.67804044
-0.18544376,-7.944171,1.2224332,-0.51418066,1.2924001,0.66704524
0.37956148,-9.478569,-0.43669012,-1.304617,1.2777398,0.687814
1.1243275,-3.100799,1.7802601,-1.3913573,2.168355,0.25044736
2.8791637,-10.666007,2.0461624,0.67941487,1.0346226,-0.108730815
7.126125,-6.3711896,1.4548361,0.9604046,-0.3141282,0.5436541
-0.9729815,-16.80928,-2.9982069,1.8143691,-1.0935693,0.12949961
-1.0998011,-15.514165,-4.721936,0.91031516,-1.302479,-0.08063184
8.062317,-2.4975085,0.29102704,1.1754228,-1.5333793,-0.96758205
1.9214365,-3.2395828,1.6007984,0.28236416,-0.8492304,-0.65604997
-0.42711884,-4.1015973,2.888735,0.79547584,-1.5492613,0.5546493
5.7137613,-8.30788,2.9270203,0.24204823,-1.0288194,0.54487574
2.0171494,-19.234705,6.894021,0.41919392,-0.5328115,-1.0042329
-0.10139586,-12.222239,-2.5316064,-1.2960652,-0.7111789,0.5570927
-3.30718,-4.6546383,1.4715859,-0.60702944,0.34680852,-0.86251634
2.443371,-15.971493,-1.7724833,-2.340614,0.49952033,1.0140065
-1.0256236,-3.8356948,3.0753753,-1.1824476,1.5037532,1.3511941
-0.60658056,-2.9548368,1.2702898,-1.1213628,1.6234792,1.0250016
0.68135625,-8.413164,-0.041575294,-0.3993414,1.8421626,0.4666873
1.1219348,-8.6192465,-0.44626144,-1.2789614,1.5966021,0.90161055
2.996412,-3.5198421,5.462515,0.04902049,2.2453218,-0.13438639
5.4167523,-12.468999,1.2535399,-0.220974,0.36024716,0.05131117
4.5933223,-5.65753,-6.093921,0.28358585,-0.7392779,-0.23578705
-2.5603201,-14.693128,-4.7748775,1.8840057,-0.6891884,-0.59252185
-2.8666015,-26.136803,-2.3135605,2.0038843,-1.0459232,-0.36039987
11.813964,-1.7769699,-2.2465613,1.7471759,-0.6610894,-1.1178505
-0.13040884,-3.1510484,2.6590242,-0.078035735,-0.79547584,-1.0970817
0.7890333,-2.4687948,0.6119644,0.8736643,-1.2218472,-0.24189551
5.206184,-2.4017956,4.3540397,0.3324536,-1.1522106,1.3047698
6.894021,-30.24498,6.1160545,-0.7731799,-1.5993508,-0.7342384
4.595715,-6.2105713,5.6180487,0.11987878,-0.8419002,-0.4446968
-4.8586264,-5.3009996,1.2535399,-0.06215371,1.0480611,-0.9785773
2.5845475,-18.544973,-0.36490545,-2.1451428,0.7756233,0.81120515
1.8687944,-2.0617158,2.6063821,-1.3473763,1.0175189,1.39151
0.48035914,-1.2669996,0.56410795,-1.1873344,0.8281562,0.52655035
0.43968117,-9.535996,-0.94666046,-0.15866758,1.1580137,-0.04886778
1.2918252,-9.358928,1.0788639,-1.5550644,1.2508625,0.72202146
2.7714868,-8.17149,1.6558332,0.07956286,1.1665655,-0.22967857
2.321337,-17.53969,4.042674,0.33123192,0.5984776,1.1031902
5.421538,-8.432307,-6.1968126,0.6293254,-1.8681237,0.023212196
-3.8554354,-17.22593,-2.5627131,2.1003983,-1.1790879,-0.5546493
3.9230328,-6.428617,-6.093921,1.3977712,-1.0972344,-0.087962
5.404788,0.03798606,3.5111682,0.45828816,-0.9738432,-1.9205037
-2.821138,-3.5988052,1.9262222,0.7979192,-1.1729795,-0.77333266
0.86560357,-5.1909294,2.335694,0.8834379,-0.73316944,1.0873082
5.5079784,-11.623734,3.1331022,0.09910997,-1.6164546,0.6059605
5.730511,-15.784554,4.852046,0.54625016,0.060932014,-1.2021474
-2.751746,-21.202503,-1.9881365,-1.1189195,-0.41797224,0.5595361
-4.877769,-3.167798,1.186541,-0.600921,0.7988355,-1.3682978
2.7212377,-16.127026,-0.23778675,-1.2899567,0.4909685,0.90894073
0.6837491,-4.2499523,3.1283164,-1.3547065,1.0737168,1.1752701
1.05015,-1.7937196,1.430908,-1.3449329,1.2032164,0.47279578
-0.19501504,-12.856636,-1.6265212,-0.17332791,1.1042591,0.23334365
1.4306089,-1.6522441,5.151149,-1.0859337,2.7034574,0.4495836
4.4018965,-13.572688,3.970889,0.6281037,0.8831324,-0.12949961
4.191029,-15.121443,2.1418753,0.05635066,0.7670714,1.1532797
-0.87248296,-9.971789,-1.4925231,2.161483,-0.48394373,0.025655584
0.37477586,-27.116064,-2.6656044,1.502837,-1.5297142,-0.5754181
4.253242,-6.5195446,-3.6783667,1.038593,-0.8443436,-0.3384094
2.75713,-1.2909278,3.3317065,0.19684553,-0.9457443,-0.9700254
0.87996054,-4.453342,-0.4869394,0.61955184,-1.8473548,-0.32619244
0.19531415,-5.131109,4.423432,0.8089145,-1.1253333,0.9736905
7.437491,-9.583853,1.4333007,-0.06215371,-1.6323366,0.1551552
4.5071807,-10.979766,4.9310093,1.0581402,0.015729317,-0.6206208
-0.34097722,-18.40619,-4.307978,-1.4732109,-0.22372282,0.599852
0.38434714,-7.6256266,3.2240293,-1.4292299,-0.08078455,-1.0188932
0.21684955,-13.199109,-3.1229327,-1.6491349,0.21120045,1.3792931
0.76749784,-1.5924234,2.9653056,-1.3314943,1.4170129,1.2632321
0.34606197,-5.298607,0.54257256,-0.820826,2.064511,0.6218425
3.2718859,-10.168001,-0.37447673,-0.97598124,0.99675,0.30053684
0.95653087,-3.8333018,2.4242284,-0.8061657,1.7908515,0.5815266
4.851747,-10.426724,1.6534405,0.1809635,0.7279772,-0.06230642
4.5765724,-8.578568,2.373979,0.26159534,0.27472857,0.891837
1.023829,-9.909575,-2.7493532,2.0894032,-1.3489034,-0.19669282
-2.5316064,-29.474192,-5.7490554,1.7874918,-1.4063231,0.3738385
12.000604,-3.3951163,-1.9016958,0.8736643,-1.7496192,-1.1264024
0.41784665,-4.2308097,3.4465618,-0.21120045,-0.63665557,-1.4208307
-0.3385844,-3.371188,1.1913266,0.83945686,-1.4576343,-0.27488127
0.4779663,-2.629114,2.6685956,-0.0132859275,-0.5511369,1.171605
6.1830535,-9.500104,1.727618,0.34711397,-1.2157388,0.35062632
5.5366926,-18.336798,5.682655,1.1082296,0.5154024,-1.3401989
0.5282156,-17.113468,-3.173182,-1.7810779,-0.91031516,1.0653176
1.0860424,-5.324928,1.7060826,-0.6461237,0.18187977,-0.8283089
1.0980065,-16.71596,-0.6329016,-1.9154643,-0.112548605,1.0579875
2.4385853,-2.3347967,2.4672992,-1.1873344,0.8758023,1.2473501
0.47078785,-2.6195426,0.97836536,-1.1018157,0.6058078,0.70613945
0.8632108,-9.268001,0.042173497,-0.5825956,1.144575,0.16859384
0.14506488,-5.973682,3.4585261,-1.2190984,1.5379606,0.42514968
4.351348,-9.452248,3.1785657,0.12110047,1.3400462,-0.05619795
5.3904314,-12.030813,0.66699934,0.45584476,-0.25670856,0.9309312
-0.85094756,-11.307881,-1.1452647,1.958529,-1.8766755,0.23456535
-6.6014986,-25.188646,-3.6254253,1.7190769,-1.3232479,0.018325418
7.262815,-4.2738805,-4.9256253,1.5761386,-1.5663651,-0.3567348
3.1040893,-1.5565311,3.7770705,-0.1525591,-0.7417213,-1.4196091
-1.84696,-3.2850463,1.0022936,0.95673954,-1.3806676,-0.4911212
-0.6305088,-5.0398827,2.4864419,0.7600467,-0.60000473,1.0567658
10.346266,-16.85235,2.0892332,-0.40178478,-1.9389819,-0.06474981
2.2160528,-11.231012,6.3122663,0.946966,0.3321482,-0.87351155
-3.3287153,-21.915863,-6.1824555,-1.0517262,0.20387027,0.08429692
0.17138593,-6.236892,2.996412,-1.464659,0.0413849,-0.6963659
-2.0048864,-12.372987,-1.0998011,-1.1800042,0.5398363,1.2656755
0.61435723,-1.2430713,3.2814572,-1.4231215,1.8140637,0.8845068
1.5936198,-8.181061,0.44925246,-0.16355436,2.09994,0.28465483
2.2208385,-10.287941,0.11156536,-1.8946955,1.169009,0.43981004
3.0490541,-2.0306091,3.3340993,-0.74508095,1.960667,0.16370706
4.243671,-14.123337,2.5414767,0.074676074,0.18432316,0.27243787
3.1998022,-11.824731,2.0581267,0.32878855,0.29916245,0.88084173
-2.1077776,-12.986148,-1.1835499,2.3264117,-0.69774026,0.1783674
-2.0383859,-26.34019,-4.212265,1.4344221,-1.710525,0.19547112
8.313862,-5.1260242,-4.3534417,1.6262281,-1.5883555,-0.4911212
2.0961127,-3.9768713,3.3053854,-0.14522894,-0.85411716,-1.5087928
-1.2026925,-4.182953,0.55453664,1.0117158,-1.5553699,-0.5754181
-0.077467635,-4.240381,3.1570303,0.4472929,-0.7392779,0.97246885
5.503193,-4.752744,3.9780676,0.21639264,-0.8883246,0.8893936
2.9198418,-25.669903,8.095817,0.2713689,-0.12476555,-1.5906463
6.5228343,-6.6272216,2.4864419,-0.9564341,-0.5865661,0.04886778
-3.522833,-8.719745,-1.5403795,-0.17943639,0.24662958,-1.4452646
1.2559328,-15.198013,-2.387738,-1.7114413,0.0193944,1.3292036
1.1003993,-2.5070798,2.702095,-1.2203201,1.640583,1.3243169
0.8153543,-4.362415,0.9137592,-0.81593925,1.960667,0.5619795
1.1530414,-11.080264,-0.71425754,-1.0089669,1.1885561,0.3103104
3.3197422,-3.4286158,4.5263233,-0.80738735,2.1659117,0.47523916
5.9674006,-9.485747,0.983151,0.406977,0.38223767,0.02687728
5.246862,-11.453844,6.4199433,1.0056072,0.29916245,1.3194301
0.8321041,-9.078967,-3.6520455,1.7202986,-1.4722946,-0.45202696
-6.9224358,-27.793531,-5.6533427,2.02954,-0.802806,-0.123391144
10.609776,-2.0162523,-0.7190432,1.1265551,-1.1742011,-0.9309312
5.2372904,-3.2324042,0.74835527,0.0697893,-0.39720342,-1.3206518
-0.54675996,-3.7280176,1.564906,0.63176876,-1.3195828,-0.15149012
2.4792633,-2.8325038,4.025924,-0.115908265,-0.962848,1.2216945
6.853343,-15.4471655,2.1634107,-0.3993414,-1.7471759,0.30053684
6.070591,-8.96142,7.339385,0.6659762,0.13056861,-1.0531007
-1.4733806,-11.776875,-4.475476,-1.5000882,-0.48027867,1.3206518
0.14745769,-6.8691955,1.8257236,-0.36513394,0.009620844,-1.5393351
4.1694937,-17.333607,-4.03729,-1.9557803,0.6497888,0.97124714
-0.6376872,-3.0290143,2.6590242,-1.0236273,1.2691879,1.9388292
0.5521438,-3.1606195,1.7443677,-1.1457968,1.8372759,0.8222004
0.99990076,-10.723434,-1.4470595,-0.89779276,1.169009,0.6890357
3.3604202,-6.713363,3.432205,-1.9826574,1.6747905,0.5827483
4.598108,-3.3137603,1.861616,0.21150586,0.9576558,-0.37139514
4.219743,-16.562819,3.6595232,0.8211314,0.005955761,1.1532797
-3.6137605,-16.727924,-2.091028,2.0881813,-1.4893984,-0.21013145
-6.51775,-24.322145,-2.1604197,1.9096613,-1.0092723,-0.37628192
7.856534,-6.675078,-6.6948185,1.7337372,-1.6702092,-0.3323009
0.9637093,-2.6961129,3.6595232,-0.50685054,-0.25426516,-1.5979764
-2.079064,-1.8966111,0.5401797,1.1057862,-1.0422581,-0.45691374
2.1562324,-6.632007,2.7379873,0.45706648,-0.6048915,1.4599249
10.104591,-14.623437,2.5031915,-0.29794076,-2.2101982,0.40560257
1.7204394,-9.373284,5.8357954,0.56946236,0.25395975,-0.74034685
-0.9849456,-9.464211,-3.5201411,-1.5599512,-0.8125796,0.731795
-1.8948164,-9.923933,-0.3290131,-1.1311364,-0.11132691,-1.5564388
-0.19501504,-10.637293,-1.7078772,-1.3302727,0.18432316,1.4550382
0.13070793,-3.4887354,2.0676978,-1.2349805,1.7102196,1.0421054
0.71724856,-5.2316074,0.7316055,-0.673001,1.9838792,0.7562289
2.8815567,-11.293225,-0.67836523,-1.0346226,0.91733986,0.63528115
1.9669002,-4.0704904,3.6403806,-0.6412369,1.976549,0.28831992
7.763214,-9.691829,2.146661,-0.47875154,-0.47905695,-0.16370706
1.0118649,-9.150752,0.1905285,0.554802,0.1317903,0.9468132
-3.2210383,-11.743376,-3.3311083,2.4754586,-1.2255123,0.0036650836
-4.62413,-23.821745,-2.8474588,1.763058,-1.0239327,-0.35062632
9.982557,-3.5700915,-2.969493,1.1839747,-1.974411,-1.1630532
-0.36251262,-3.65384,4.758427,0.07956286,-0.08933641,-1.6908252
-2.6775684,-4.3384867,-1.6002002,1.2890404,-1.0544751,-0.7281299
1.483251,-6.189036,3.1402807,0.03802524,-0.4924956,1.3133216
7.640881,-9.37807,3.0753753,-0.045049984,-1.1192249,0.50700325
-0.3696911,-13.823935,5.706583,0.34467056,0.5630485,-0.52532864
-3.2449665,-25.547869,-4.28405,-0.56427014,0.74508095,-0.9187143
4.796712,-13.134502,1.0118649,-1.1067026,0.069483876,0.4459185
-4.0591245,-10.237692,2.1801605,-0.66322744,0.7988355,1.767792
1.8927227,1.8933209,2.0605195,-1.112811,1.1201411,0.74401194
0.075673014,-10.759626,0.20727827,-0.37002072,1.3595933,0.45569205
3.3675988,-10.630115,1.7060826,-1.6222576,0.70232165,0.38361207
1.5047864,-4.19731,3.6427734,-0.68643963,2.036412,0.18203248
4.4928236,-12.322738,1.3109677,0.1357608,0.29549736,0.11850437
5.2277193,-5.688637,0.2551347,0.92986226,-0.37521294,0.52532864
-3.118147,-13.134502,-2.158027,2.4119303,-0.64398575,0.04031592
-0.46061835,-17.84597,-6.105885,1.502837,-0.6232169,0.2907633
7.4901333,-5.159823,-0.84855473,0.9652914,-1.8143691,-1.0274451
1.361217,-4.395914,1.753939,0.14431266,-0.26892552,-1.2400199
0.090029955,-3.383152,2.32373,0.51815116,-1.0703571,0.105065726
2.431407,-4.599603,3.1809585,0.009926268,-0.95307446,1.1166288
6.9466634,-23.534307,4.409075,0.11132691,-0.53892,-0.9749122
