lsm6dsm_accelerometer.x,lsm6dsm_accelerometer.y,lsm6dsm_accelerometer.z,lsm6dsm_gyroscope.x,lsm6dsm_gyroscope.y,lsm6dsm_gyroscope.z
5.6443696,-9.210572,4.933402,-1.0505046,-0.5047125,-0.4459185
-5.7397833,-24.508785,-5.6581283,-0.7780667,1.9704405,-0.8869502
6.1710896,-11.853445,0.6358926,-1.2985085,0.14522894,0.57663983
0.01585245,-3.8907297,3.551846,-0.8721372,0.5398363,1.7567967
-0.2835495,-2.0665014,0.9807582,-1.3583716,1.3925791,0.62795097
1.6654046,-10.110573,-0.70947194,-0.4677563,1.6466914,0.37017342
3.3149567,-4.606782,4.5622153,-1.4451119,2.5177598,0.51799846
4.758427,-9.244072,0.51864433,0.5144861,0.42499697,-0.3591782
6.0080786,-14.034503,4.703392,0.12965234,0.45309594,1.0152282
0.8249256,-14.633008,-2.414059,1.8168125,-1.8216993,0.16492876
-6.3287168,-23.793032,-3.5536408,1.870567,-1.5700302,-0.083075225
10.142876,-4.8029933,-2.1005993,1.5627,-1.6689874,-0.28098974
2.62044,-3.0146575,2.522334,-0.22219568,-0.8089145,-1.3084348
-0.32183465,-3.749553,1.3181462,0.87855107,-1.1497673,-0.21623993
2.0147567,-5.008776,2.7834508,0.13942589,-0.85411716,1.2082559
11.217852,-15.731912,0.011066805,-0.5581617,-2.0245006,-0.03420745
5.9697933,-7.6423764,6.626025,0.950631,-0.5144861,-1.1740484
-8.571988,-32.02135,-5.686842,-0.9393304,0.18310146,0.41293275
-6.7091756,-7.6543407,-0.87248296,-0.4653129,0.65467554,-0.6242859
-1.6384853,-11.152049,-2.3925235,-1.0834904,0.512959,1.579651
1.1195419,-1.7985053,3.0705895,-1.3925791,1.0602782,1.4782504
0.69332033,-8.1738825,-0.3912265,-0.1965401,1.708998,0.4446968
1.5311074,-13.029219,-0.87248296,-1.4793193,0.8684721,0.7146913
3.7432718,1.5723835,2.0988045,0.3165716,1.960667,-0.37628192
5.706583,-16.79971,3.7818563,0.6843016,-0.61588675,-0.19791451
2.6156542,-3.1941192,-3.5225341,1.1815313,-0.1565296,-0.8295306
-5.7900324,-20.407785,-2.6201408,2.2384498,-0.3837648,0.27121618
2.6949165,-12.9547415,-8.322835,2.1211672,-1.3892194,0.59252185
6.096912,-0.36430725,4.188636,-0.19531842,-0.7380562,-1.7543533
-3.170789,-2.3946173,0.8129615,0.9775083,-1.3476818,-0.9309312
0.11156536,-4.9609194,3.4920256,0.8101362,-0.950631,0.5326588
7.7054873,-8.58814,3.3053854,-0.54105794,-1.082574,0.8564079
0.9445667,-18.82284,6.853343,0.3849865,0.38834614,-1.2901094
6.2644095,-8.271988,2.8671997,-0.45553935,-0.2261662,0.12827793
-6.3717875,-19.584057,-3.0846474,-0.53372777,0.56915694,-0.7146913
3.6547375,-11.324632,0.89461654,-1.4353384,-0.03436016,0.0219905
-1.7653049,-6.6798635,3.094518,-0.9564341,0.67055756,1.6480659
1.6965113,-1.3339987,1.7563318,-1.1335799,1.7932948,0.4850127
-0.33140594,-10.888839,-1.5427724,-0.22586077,1.3986875,0.69392246
2.7451658,-4.534698,4.8496532,-1.2117683,2.4432364,0.4422534
6.9825554,-11.647662,0.6622137,0.27625567,0.2625116,-0.38972056
4.9139605,-11.982957,6.250053,0.45950985,0.035276428,1.4929107
-0.7480562,-12.684353,-2.6823542,1.8009304,-1.522384,-0.35306972
-4.2720857,-24.350859,-4.5017967,2.3862748,-0.57679254,-0.03298575
6.910771,-5.3129635,-0.721436,0.8480087,-1.638445,-0.4654656
1.7180467,-3.426223,-0.68075806,0.1565296,-0.44240612,-1.1923739
-0.92512506,-3.546163,2.4601207,0.7172874,-0.94940937,0.008551862
5.3856454,-3.6849468,3.7387853,-0.0132859275,-1.3525685,1.3792931
10.023235,-20.802603,4.5502515,-0.8183826,-2.2431839,-0.81120515
4.351348,-5.53071,5.0937214,0.26892552,-0.6476508,-0.3567348
-5.09073,-14.843875,-1.3055838,-0.34558684,0.4909685,-1.6089717
5.7017975,-9.835399,3.932604,-1.7737477,-0.8724426,-0.32985753
-2.181955,-12.524034,-2.845066,-1.7199931,0.9857548,1.5662124
1.9549361,-2.303391,4.0977087,-1.2142116,2.8769379,1.111742
0.8560323,-6.6511497,-1.3677973,-0.15133741,1.9814358,0.687814
2.618047,-7.5346994,4.0067816,-1.5648379,1.4622157,0.36284328
4.322634,-4.264309,3.5374892,0.40575528,1.7175498,-0.335966
7.6456666,-12.909278,1.7252251,-0.500742,-0.3092414,0.008551862
0.27188447,-6.821339,1.8257236,0.2041757,0.28083703,0.8014316
-3.7716868,-14.69552,-4.401298,2.1871386,-0.6610894,-0.11850437
-3.5204403,-23.781067,0.6119644,2.2702138,0.0865876,-0.44103172
10.2673025,-2.0234306,-0.94426763,0.406977,-1.0166025,-1.8581973
4.7895336,-2.452045,2.9006991,-0.32970482,-0.46684003,-1.5185663
-3.4244282,-4.113561,-0.7692925,0.6452074,-1.4099882,-0.14049487
0.7507481,-5.4373903,2.2160528,0.2933594,-1.2609415,1.2339115
10.358231,-13.766507,4.5861435,0.019699825,-1.958529,0.28465483
2.5295126,-11.559128,8.232507,0.81624466,0.22708246,-0.7782194
2.8337002,-8.099705,-2.4044876,-0.9271134,-1.6079026,0.68292725
-3.675974,-6.701399,0.6693921,-0.9039012,-0.16141638,-1.4892457
0.57607204,-13.110575,-3.6927235,-1.8262806,0.060932014,1.4770287
-0.0846461,-2.0162523,3.1115668,-1.3131689,1.6100407,1.4183873
0.27906293,-2.8253253,-0.75254273,-1.0334009,2.220888,0.74401194
-0.13519448,-12.004492,-0.5300102,-0.63024163,1.0505046,0.69758755
4.449753,-4.9657054,3.4513476,-0.26862007,2.2477653,0.30664533
3.554239,-11.623734,2.5151558,0.21272756,-0.18340689,-0.09529217
3.740879,-12.049955,4.72732,0.1357608,0.8171609,1.53567
0.30059835,-13.258929,-5.1050873,2.3642843,-2.011062,-0.3811687
-3.6807594,-23.903101,-5.4499526,2.2066858,-1.038593,0.20280129
11.995818,-3.7710886,-1.884946,1.0801307,-1.4955068,-1.1740484
0.509073,-2.1047866,2.0868404,-0.11224318,-0.5596888,-1.315765
-1.9402801,-2.2555344,1.5529419,0.9738432,-1.2817103,-0.2003579
4.9692945,-5.6766725,3.7770705,0.39598173,-1.019046,1.3023263
11.854642,-22.46651,3.2240293,-0.5154024,-1.8681237,-0.28343314
6.111269,-6.8165536,6.4992056,0.3141282,-0.5095993,-0.5949652
-6.5081787,-26.273193,-4.607081,-0.4873034,0.5312844,-0.5570927
3.5422747,-13.163217,1.3277174,-1.256971,0.10613471,0.3323009
-1.8373886,-5.2962136,2.7523441,-0.9820897,0.71331686,1.9082868
0.27906293,1.8071793,3.3197422,-1.5428475,1.7932948,0.69758755
-0.08703893,-9.495318,-1.3151551,0.030695075,1.7932948,0.25899923
2.3452654,-12.873385,1.1961123,-1.80429,1.7529789,0.5570927
4.0235314,-2.0258234,3.839284,0.598783,1.9276812,-0.3323009
5.371289,-18.96641,2.3572295,-0.14156385,0.37124243,0.3323009
3.7719858,-4.8412786,-2.4595225,1.3696723,-1.198635,-0.32130566
-4.6695933,-18.571295,-2.5124638,2.1504877,-0.09666658,-0.13805148
2.8576283,-11.693126,-6.005387,1.534601,-0.66719794,0.24800399
6.0921264,-0.68524456,2.8983064,0.40819868,0.034054734,-1.7225893
-1.4997016,-4.3528433,0.9520443,0.3556658,-0.5511369,-0.7708892
1.7802601,-3.1701908,2.1107686,0.39476004,-0.97873,0.5974086
10.370194,-11.5352,2.0916262,0.09666658,-1.8058172,0.32619244
-4.9519463,-21.528225,5.3306108,0.37643462,0.9429954,-0.58763504
4.514359,-7.2711897,3.5303106,-0.43354884,-0.106440134,0.047646087
-0.31944183,-8.238488,0.2000998,-0.5667136,0.5825956,-1.3328687
0.99003035,-13.290036,-1.0591232,-1.9056908,0.1757713,0.81242687
0.5306084,-3.5772698,3.6355948,-1.1543486,1.4695458,1.5368917
-0.5706882,-2.5501506,0.36789647,-1.2777398,1.4109044,0.37628192
1.4641083,-11.597413,-0.58265233,-0.3773509,1.6112623,0.13927318
2.3955145,-2.5118656,3.5039897,-0.41766682,2.7584336,0.22845687
6.273981,-8.233703,2.539084,0.25793025,0.7756233,-0.19913621
4.7153563,-16.464714,4.4449673,0.26037365,0.4677563,1.491689
1.7060826,-11.575878,-5.2462635,1.9928892,-1.882784,-0.10750912
-5.536094,-26.926733,-2.5172493,2.1199455,-0.13087402,-0.22967857
10.652846,-4.592425,-0.51565325,1.2670499,-0.71362233,-1.1422844
1.6654046,0.04755735,1.8233309,-0.4885251,0.1281252,-1.5368917
-0.32422748,-2.0952153,1.4859428,0.918867,-1.0752438,-0.46057883
2.5893333,-6.684649,2.0509481,0.5438068,-0.8956548,0.9431482
11.924033,-16.79253,3.7890346,-0.29671904,-1.8571284,0.23334365
0.8344969,-6.929016,5.215755,0.6183301,0.1085781,-0.65116316
1.727618,-10.721042,-6.041279,-1.3852489,-0.5401417,0.9785773
-2.0958135,-6.905088,1.0022936,-1.1201411,-0.30313295,-1.4232742
0.12592229,-10.936695,-1.9423738,-1.7285451,0.30282754,1.5210097
0.2335993,-1.1829517,3.4752758,-0.88191074,1.5196353,1.271784
-1.3441681,-4.1781673,0.21684955,-0.8000572,2.0095348,0.47279578
3.353242,-12.284452,-0.017647067,-0.48608172,1.6515783,0.18447587
2.2304099,-3.4624143,2.714059,-0.9710944,2.652146,0.32374904
5.4406805,-11.001301,2.1323042,0.1577513,0.31993124,-0.4043809
4.720142,-8.604889,0.9089735,0.5792359,-0.072232686,0.96758205
-4.5951166,-14.659328,-2.495415,2.3386288,-0.4497363,-0.031764057
-1.5858432,-25.16711,-3.9942193,1.6140112,-0.94085747,0.092848785
7.693523,-2.1622143,0.37268212,0.8052494,-0.55358034,-1.4696985
-1.1045867,-2.9715867,1.1291132,0.16874656,-0.4705051,-1.3108783
0.039780676,-4.1111684,1.4811572,0.7576033,-0.8932114,-0.052532863
4.095316,-6.6511497,2.7355945,0.17118995,-0.61588675,1.2363548
8.079066,-17.19243,3.0346973,-0.27595025,-1.4295353,-0.046424393
6.855736,-7.604091,5.421837,0.70995724,-0.2701472,-0.8674031
-6.2398834,-17.077576,-1.9905293,-0.63512844,1.0065236,-0.8136485
2.7738798,-8.23131,0.5401797,-0.85869855,0.4384356,-0.14538164
-2.996113,-12.705888,2.2591236,-1.1616788,0.62779826,1.3585243
1.2463615,0.8925229,2.929413,-1.4499987,1.1616788,0.8222004
-0.7217351,-7.106085,0.40857446,-0.10124794,1.816507,0.6572716
2.0458634,-11.25494,0.4109673,-1.3559282,1.2899567,0.16859384
2.5319054,-3.67059,4.1694937,-0.42499697,2.3662696,0.029320668
6.206982,-10.704292,0.47078785,-0.381016,0.6852179,-0.23456535
2.591726,-10.642078,5.9437714,0.3849865,1.2252069,1.0970817
0.29102704,-13.888541,-4.6525445,1.8693453,-1.1815313,-0.26510772
-2.5268207,-24.338894,-2.44038,2.3435154,-0.74416465,-0.21868332
8.347362,-4.805386,-3.0726833,0.88710296,-0.8602257,-0.25411245
3.3149567,-0.5485546,0.4755735,0.22127941,-0.32023668,-1.4709202
-3.2425737,-4.170989,1.6366907,0.7233959,-0.6342122,-0.687814
2.1897318,-6.6032934,3.0634112,0.3092414,-0.9078717,0.90527564
11.370993,-10.876874,2.7044878,0.14797775,-1.5260491,0.53021544
-2.0240288,-13.596617,8.878867,0.6488725,0.18065807,-0.6621584
1.8089739,-12.847065,-6.6278195,-0.88191074,-1.0019422,0.571753
-3.0942187,-5.662316,2.6255248,-0.58503896,0.54472303,-1.6737214
3.7049868,-13.943576,-3.077469,-1.6955593,1.1702306,0.83075225
-1.2723835,-1.6307086,4.061816,-1.0602782,1.5355173,1.7812306
-1.2074782,-1.966003,0.3702893,-1.3412678,2.3088498,0.75256383
3.1136606,-14.88216,-1.7413766,-1.0859337,1.3595933,0.050089475
3.3412778,-3.4046874,3.8895333,-0.8672504,1.9814358,0.90894073
5.8597236,-6.672685,1.7036897,0.70262706,1.0016367,-0.59130013
1.7060826,-19.95285,5.4720864,-0.08292252,0.7792884,1.3988402
2.4553351,-5.9545393,-4.82752,1.6873128,-1.1021211,-0.5082249
-4.1404805,-22.78984,-3.3287153,2.2677705,0.25029466,-0.34696123
4.5430727,-7.752446,-6.321239,1.7972653,-0.2933594,0.06352811
5.151149,-1.9971097,1.7036897,0.28236416,0.06826218,-1.7775655
-1.7940187,-4.781458,1.4237294,0.40942037,-0.48150036,-0.919936
1.4497514,-4.819743,1.9935204,0.32390177,-0.61710846,0.26266432
7.7030945,-4.575675,3.6260235,-0.19287503,-1.4441956,1.2131426
6.9873414,-21.817757,7.049854,-0.74630266,-1.0960127,-0.8527428
5.6036916,-6.5458655,3.5470605,0.6684196,-0.17485502,-0.46424392
-4.6504507,-10.43151,0.27667013,-0.36879903,0.8684721,-1.2827792
2.1251256,-16.424036,-0.13250256,-1.9472283,0.046271678,0.6047388
-2.900101,-8.042277,3.2671003,-0.836708,1.2154334,1.3499725
0.65982085,-3.275475,0.60717875,-1.348598,1.4842061,0.67071027
0.9708878,-8.705388,-0.058325052,-0.3284831,1.708998,0.33963108
3.7935212,-3.7447674,3.8416767,-0.10246963,1.6430265,0.15882029
4.267599,-6.227321,3.5159538,0.81624466,1.3718102,-0.22723518
4.3779683,-18.224335,0.37986058,-0.42744038,-0.122322164,0.65482825
2.3285155,-4.1685963,-0.35533416,0.9848385,0.15744588,-0.50700325
-4.336692,-13.721044,-2.4499512,1.8485765,-0.6940752,0.25533417
-1.521237,-21.655045,-4.0683966,1.6555488,-0.14186928,-0.1783674
7.4566336,-2.4065814,1.7754744,0.90909344,-0.15164283,-1.5405568
-0.19980069,-5.727221,0.95682997,0.19440214,-0.6097783,-1.0628742
0.7363912,-3.9577286,1.2104691,0.2518218,-0.8064711,0.23212196
4.6268215,-5.3440704,3.6523447,-0.014507622,-1.0923476,1.3389772
8.220243,-15.839888,2.0054846,-0.37002072,-1.5052804,-0.4874561
6.88445,-8.863315,4.5430727,1.082574,-0.56946236,-0.5387673
-6.963114,-15.856637,-3.321537,-0.71820366,0.036498122,-0.63528115
1.7659031,-14.362618,-1.6648064,-1.8238372,0.36146885,0.53021544
-1.6097715,-6.914659,3.824927,-0.63268507,1.0761602,1.5087928
0.2000998,1.3426726,0.22642085,-1.0016367,1.4585506,0.4911212
0.8560323,-10.48176,-0.29072794,0.029473381,1.7664175,0.31886226
2.769094,-10.077073,2.55374,-1.8262806,1.4707675,0.5778615
2.821736,-1.7336,3.3460634,-0.31626618,2.0657327,0.067193195
4.121637,-14.644972,0.79860455,-0.31382278,-0.011147963,0.2699945
5.5893345,-5.3416777,-1.4638093,0.9885036,-0.7197308,0.05619795
-6.5440707,-17.142181,-3.7597225,1.8876708,-0.018478129,0.09651387
0.6454639,-15.346667,-7.1712894,1.6653223,-0.81135786,0.42881477
6.056234,-1.1829517,2.7212377,0.28114244,-0.106440134,-1.815438
-1.6336997,-3.9888353,1.1027921,0.46439663,-0.59145284,-1.1312891
0.21924238,-3.3113675,2.7332017,0.6940752,-0.5621322,0.02687728
6.4606214,-7.4916286,1.8161523,-0.15133741,-1.1644276,0.9626953
6.175875,-21.865614,4.389932,-0.50318545,-0.56824064,-0.83563906
4.6411786,-7.7213397,2.8624141,0.23716144,-0.5951179,-0.5546493
-4.0013976,-6.0023956,-2.6656044,-0.7548545,1.5135268,-1.5613256
2.1104696,-17.537296,-1.1620145,-1.8678182,0.5044071,0.94436985
0.2216352,-3.0026934,4.854439,-1.1909994,1.7700826,1.5710992
2.5031915,-3.4456646,0.698106,-1.1787825,1.7810779,0.7794411
1.8879371,-8.784351,0.7148558,-0.27717194,1.4658808,0.4495836
3.03709,-6.4740806,1.4042878,-1.380362,1.3608149,0.27732465
1.7156538,-4.1925244,3.8656049,0.4033119,2.120709,-0.48134765
5.8764734,-12.897314,2.9318058,0.2970245,-0.9359707,0.46057883
2.5989046,-8.633603,-0.73100734,1.1570975,-1.5089455,-0.43858832
-4.8705907,-14.305191,-2.0934207,1.8644586,-0.4240807,-0.35062632
-0.4534399,-22.200907,-6.5129642,1.6103461,-1.374559,0.16370706
8.725428,-3.1893334,1.4691931,0.69774026,-1.6323366,-1.2094775
0.85124665,-3.2730823,0.88025963,0.32023668,-0.6048915,-1.3463074
0.738784,-4.8675995,1.2966107,0.6659762,-1.0434798,-0.0452027
3.094518,-4.8843493,2.2974088,-0.20387027,-0.9078717,1.331647
5.215755,-19.363916,3.3412778,-0.69865656,-1.3489034,-0.24800399
6.8796644,-6.732506,6.8389864,0.6464291,-0.06490252,-0.41659784
-1.777269,-29.134111,-5.921638,-1.0028585,0.89412767,-0.4715741
1.9525433,-3.76391,2.4242284,-0.9429954,-0.626882,-0.15882029
-2.2728825,-14.925231,-0.67836523,-1.1030375,0.5544966,1.3096565
1.6773686,-0.8982058,2.4098716,-1.3119472,0.95276904,0.59374356
0.054137614,-8.612068,1.038186,-0.109799795,1.8470494,0.40682426
1.9788643,-10.522438,-0.15403795,-1.2068815,1.3119472,0.5827483
4.397111,-3.778267,4.449753,-0.33703497,1.7236582,0.571753
6.0009003,-9.035598,-0.317049,-0.46042612,-0.18340689,-0.15026842
2.6252255,-6.921838,0.5521438,1.1839747,-0.6562027,0.19547112
-6.2494545,-15.1023,-3.60389,1.8693453,-0.020921519,-0.20402299
4.0642095,-13.459927,-6.6445694,1.4564126,-0.92131037,0.54609746
11.595918,-3.6873398,1.1171491,1.3879976,-1.4246485,-1.2937745
-0.8748758,-5.7152567,2.2806592,-0.2405211,-0.39842513,-1.5161229
-0.3696911,-3.8165522,1.1195419,0.5633539,-0.7795938,-0.14049487
1.279861,-5.5450673,2.4553351,-0.09147438,-0.6134434,1.0995251
11.703894,-14.537295,2.5295126,-0.24540788,-1.2475028,-0.31886226
2.8073792,-11.676376,4.1168513,0.4924956,0.16721943,-0.7892147
-1.1500504,-22.275085,-1.8921245,-0.60825115,0.07559235,-0.49967307
1.0477573,-5.8803616,2.3955145,-0.76584977,-0.23838314,-0.92360103
-2.3279173,-17.417356,-2.1005993,-1.5941586,0.29183227,1.2302464
2.3452654,-1.2789637,3.1307094,-1.3180556,1.6625736,0.9541434
1.9669002,-7.185048,0.6837491,-0.78784025,1.7395403,0.72202146
3.0634112,-8.312666,0.45164528,-0.7316423,0.7475243,0.23945212
1.4617156,-6.2177496,2.2998016,-0.88557583,1.2129899,0.5619795
5.0195436,-6.984051,0.26470602,0.14675605,0.28450212,-0.15149012
4.1718864,-18.662521,3.4274194,0.15286453,0.005955761,0.7134696
3.3628132,-7.4916286,-2.6536403,1.1155598,-1.4784031,-0.19547112
-4.226622,-13.646866,-3.3957145,1.9597508,-0.290916,0.08429692
0.41545382,-15.8925295,-5.148158,0.902985,-0.902985,0.27610296
8.17478,-2.978765,2.1275184,1.1448805,-0.84312195,-1.4428213
-0.18305093,-6.1603217,1.3325031,0.4301892,-1.0935693,-0.9382614
-0.48454657,-5.291428,1.2296118,0.57312745,-0.9885036,0.05375456
1.6941184,-5.4780684,3.2144582,-0.35902548,-0.66353285,1.1080769
9.168399,-12.602997,0.8874381,-0.27228516,-0.94940937,-0.03787253
5.4023952,-11.714662,6.283552,0.99461204,-0.3092414,-0.82708716
1.5601203,-20.364716,-5.002196,-1.7261016,-0.3849865,0.41415444
-0.47736812,-3.493521,1.7587247,-0.78784025,-0.023364907,-0.57663983
-1.4446666,-15.056836,0.6454639,-1.1836693,1.0908206,1.3292036
3.0179477,-1.9540387,2.3189442,-1.2337588,1.4939797,0.6145123
2.225624,-6.076573,0.7722835,-0.11224318,1.8983606,0.41904122
1.7946169,-10.967802,-0.37447673,-0.21364383,0.74141586,0.2663294
3.661916,-6.5889363,1.0549357,-1.0627215,0.8098307,0.79165804
2.6132615,-8.535498,0.29341987,0.029473381,0.13545538,-0.0684149
0.91346,-15.4878435,2.7954152,0.4265241,0.06826218,1.0152282
2.4505496,-6.7779694,0.12592229,1.3464601,0.10124794,-0.30053684
-5.7637115,-20.192133,-1.6073786,1.9023311,0.27839363,0.4422534
5.7400823,-9.143574,-3.225824,1.2731584,-1.4955068,0.54854083
8.114959,-7.137192,2.1275184,1.1913049,0.10613471,-2.2821255
-1.2194422,-6.064609,1.7754744,0.3361187,-1.6689874,-1.3340905
-0.6978069,-6.608079,2.228017,0.43629766,-1.1204466,0.06230642
0.76271224,-6.5051875,2.472085,-0.14278555,-0.48516545,1.0213367
6.829415,-6.9074807,3.4633117,-0.3052709,-0.33123192,0.7562289
1.7563318,-15.751054,7.0857463,0.04535541,-0.11132691,-0.4422534
6.314659,-15.6720915,-2.9120653,0.43751934,-0.39964682,-0.44836187
-1.3393825,-11.592628,1.4066806,-0.6485671,-0.67819315,0.3542914
-2.6919255,-10.943873,-1.2960125,0.38742986,0.1281252,1.3780714
1.3133606,-8.489735,2.9389844,0.32512346,0.2673984,1.8508672
1.4258232,-10.034002,2.7595227,-0.010842538,-0.07834116,1.899735
-1.9761724,-10.934302,2.7930222,1.0300412,0.47019967,2.1672862
3.8440695,-12.085848,1.8975084,1.5492613,-1.3379083,1.1092986
10.183554,-5.075775,4.0761733,1.2120737,-2.425369,0.10017895
9.201899,-3.3687952,7.923533,1.3098092,-3.2011452,-3.4208972
8.447861,-4.0154557,8.35454,0.035581853,-1.342795,-5.670037
4.7823553,-16.835602,9.6783695,0.774707,1.3938007,-8.064711
6.1854467,-18.198015,10.834701,2.2604403,2.9514613,-6.1636014
5.407181,-11.295618,4.8065825,3.6226296,4.2197328,-3.2950628
6.1854467,-4.9585266,4.8855457,2.9678013,1.8507144,-3.5051942
3.2165518,-2.4831517,4.3372903,2.1578178,2.2538736,-3.24986
2.646761,1.1895319,6.125626,1.2597197,0.6913264,-2.351762
1.6821543,2.134996,6.707381,1.0544751,1.772526,-1.3047698
1.023829,2.067997,6.97777,0.7808155,4.0254836,-0.4227063
-3.3119657,5.7335024,2.7212377,-0.5251759,0.47875154,-0.36773005
-0.8461619,6.399006,12.024532,-0.15622419,0.27228516,1.1141855
-1.561915,3.4016964,5.4433722,-0.56915694,-1.3256912,-0.16492876
-0.060717873,2.7095726,10.782059,-1.3229425,-0.67452806,1.1642749
2.5127628,3.490231,12.51536,-0.19531842,-0.6452074,0.26510772
-0.78394854,3.9116669,9.894023,-0.0645971,0.23563433,0.6450547
2.6252255,3.772584,11.902498,-0.016951011,0.6094729,0.7550072
-0.6978069,3.4926238,8.847761,0.097888276,0.704765,0.039094225
2.6802604,3.2650065,12.0894375,0.007482879,0.7316423,0.7366818
-0.07507481,3.9547377,9.029615,0.025808297,0.64001524,0.8441909
1.4449657,4.6202416,9.307482,0.61222166,-0.23960483,0.9309312
2.7044878,4.08395,8.021639,0.11987878,0.3113794,0.21501824
-3.7812579,4.0624146,8.548359,-0.5935908,-0.25793025,0.41537613
1.5720844,4.9313083,8.105388,-0.4811949,-0.48394373,0.8441909
1.6582261,4.2610188,7.100103,-1.0627215,-0.26403874,0.6694886
3.106482,3.6840496,9.34816,-2.5116513,-0.79669756,0.41048935
1.3707882,1.0073783,9.515657,-3.5649047,0.0035123718,-0.21623993
3.5207393,-3.0936205,9.788439,-3.454952,-0.8296833,-0.62795097
1.428216,-3.7998023,14.231911,-1.5868285,1.012632,0.13927318
0.91585284,-1.5972091,10.700703,0.16752486,0.76340634,0.8686248
0.7938189,-1.3435699,11.857035,1.7251854,-0.0062611843,0.19424942
1.2607185,-0.24227329,8.713464,0.68307996,1.272853,0.81487024
-0.12801601,0.21266212,9.175577,1.3171394,-0.12598725,0.6572716
-0.027218357,1.0360922,8.72812,0.6342122,0.21608722,0.4874561
0.85842514,2.1831515,8.505288,0.74538636,-0.07345438,0.29442838
1.1650056,2.379363,9.00808,0.39842513,-0.1369825,0.020768806
0.46121657,1.8095721,9.355338,0.14675605,0.03283304,-0.1563769
-0.2620141,1.2014961,9.870094,0.07711947,-0.039246935,-0.24678229
-0.78634137,1.0025927,9.391231,0.19928892,-0.08689302,-0.19180603
0.21206391,1.5508481,9.72144,-0.22463907,-0.38865158,-0.05375456
0.5282156,1.3498511,9.81476,-0.38956785,-0.18462859,0.029320668
0.60000026,0.93559366,9.927522,-1.0077453,0.26128992,0.108730815
0.4851448,0.18873389,10.865808,-0.43721393,-0.2664821,0.023212196
1.3923237,0.6771688,11.284851,0.62077355,0.2869455,-0.16737215
0.3819543,1.2541381,9.675977,0.83457005,0.0022906773,-0.5803049
0.5832505,0.76331043,10.750952,1.1632059,0.08047912,-0.6303944
1.0764711,-0.52223355,10.762917,2.381388,0.7744016,-0.41048935
-1.1596217,5.1493545,5.6132627,0.68674505,-0.3605526,0.11972606
1.4497514,4.8786664,9.498908,-0.32237464,0.20875706,-0.49722967
1.468894,2.2932215,9.017652,-0.4909685,0.46042612,-1.2094775
-0.9514461,4.751847,8.778369,-0.41522342,1.2936218,-1.4965758
-2.0001006,0.4423731,9.573085,0.11743539,-0.051463883,-0.5094466
-2.4909284,2.0871396,10.552348,0.290916,0.031611346,-0.30664533
-2.4789643,2.6808586,9.22822,-0.16844113,0.45431766,-0.21379654
-2.8905299,2.6712873,7.665108,-0.0132859275,-0.34100547,-0.1331647
-1.4159528,2.7768707,10.054341,0.37887803,-0.20661908,0.018325418